med_code_id,term,observations,snomed_ct_concept_id
8260631000006112,COPD (chronic obstructive pulmonary disease) self-management plan review,2000,
8034781000006113,Did not attend chronic obstructive pulmonary disease clinic,2000,
123588010,Mucopurulent chronic bronchitis NOS,2000,
8249051000006111,Referral to COPD (chronic obstructive pulmonary disease) community nursing team,2000,
1882441000006118,2 COPD exacerbations in past year,1000,
1882431000006111,3+ COPD exacerbations in past year,1000,
508562012,Chronic catarrhal bronchitis,1000,
1889321000006114,Chronic obstructive pulmonary disease screening invitation,1000,
1704571000006117,Chronic obstructive pulmonary disease structured smoking assessment declined,1000,
11932351000006110,COPD GOLD group C,1000,
8437811000006110,Number of hospital admissions due to COPD (chronic obstructive pulmonary disease) in past year,1000,
1813881000006119,On COPD (chronic obstructive pulmonary disease) supportive care pathway,1000,
1704561000006112,Referred for chronic obstructive pulmonary disease structured smoking assessment,1000,
2423731000000115,Telehealth chronic obstructive pulmonary disease monitoring,1000,
1916531000006115,Access to online patient COPD education given,800,
7049011000006110,Acute exacerbation of chronic bronchitis,800,
301468014,Chronic bullous emphysema NOS,800,
8231811000006116,Discussion about chronic obstructive pulmonary disease exacerbation plan,700,
12116581000006116,Registration for online access to myCOPD application offered,700,
8294561000006110,Seen in COPD (chronic obstructive pulmonary disease) clinic,700,
851261000006116,"Chronic bronchitis, acute exac",600,
1823851000006119,Chronic obstructive pulmonary disease confirmed,600,
12623621000006118,Excepted from COPD (chronic obstructive pulmonary disease) quality indicators - service unavailable,600,
2009511000006113,Not suitable for step down change in COPD management plan,600,
4781421000006111,Acute exacerbation of COPD,500,
940141000006111,COPD monitoring invite 1,500,
301469018,Emphysema,500,
8287171000006115,Acute non-infective exacerbation of COPD (chronic obstructive pulmonary disease),400,
8439881000006113,Chronic obstructive pulmonary disease monitoring short message service text message third invitation (procedure),400,
4781431000006114,Acute exacerbation of chronic obstructive pulmonary disease,300,
885301000006119,Chronic obstructive airways disease NOS,300,
11929151000006117,Chronic obstructive pulmonary disease assessment test,300,
8257861000006113,Chronic obstructive pulmonary disease monitoring due date,300,
1856491000006119,Chronic obstructive pulmonary disease monitoring in primary care,300,
1771441000006118,COPD patient experience discussed,300,
1704581000006119,COPD structured smoking assessment declined,300,
3295361000006115,Emphysema,300,
301455018,Obstructive chronic bronchitis NOS,300,
9337016,Panacinar emphysema,300,
1784071000006113,Preferred place of care for next exacerbation of COPD,300,
301463017,Segmental bullous emphysema,300,
3011135010,Step down change in chronic obstructive pulmonary disease management plan (regime/therapy),300,
301836011,[X]Other specified chronic obstructive pulmonary disease,200,
396108018,Bullous emphysema with collapse,200,
1856591000006115,Chronic obstructive pulmonary disease follow-up assessment,200,
1856581000006118,Chronic obstructive pulmonary disease monitoring default,200,
1856571000006116,Chronic obstructive pulmonary disease severity,200,
27096010,Giant bullous emphysema,200,
506053014,Purulent chronic bronchitis,200,
301464011,Zonal bullous emphysema,200,
1889301000006116,Chronic obstructive pulmonary disease screening admin,100,
87480013,Chronic tracheobronchitis,100,
11929131000006112,Clinical chronic obstructive pulmonary disease questionnaire,100,
940131000006118,COPD monitoring administration,100,
12116551000006112,Declined to register for online access to myCOPD application,100,
12116261000006112,GOLD (Global Initiative for Chronic Obstructive Lung Disease) 2017 ABCD assessment tool,100,
301448015,Mucopurulent chronic bronchitis NOS,100,
301444018,Simple chronic bronchitis,100,
2009451000006113,Chronic obstructive pulmonary disease post discharge review,90,
2308511000000113,Shared care chronic obstructive pulmonary disease monitoring,90,
301572010,Chronic emphysema due to chemical fumes,80,
12734311000006114,Quality and Outcomes Framework chronic obstructive pulmonary disease quality indicator-related care invitation using preferred method of communication,80,
1704551000006110,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration (procedure),80,
7586711000006111,Step up change in chronic obstructive pulmonary disease management plan (regime/therapy),70,
2009501000006110,Suitable for step down change in COPD management plan,70,
1856501000006110,Chronic obstructive pulmonary disease monitoring secondary care,60,
55602016,Compensatory emphysema (disorder),50,
11928221000006113,Education about chronic obstructive pulmonary disease (procedure),50,
8439091000006119,Chronic obstructive pulmonary disease monitoring email invitation (procedure),40,
301456017,Mixed simple and mucopurulent chronic bronchitis,40,
940151000006113,COPD monitoring invite 2,30,
940161000006110,COPD monitoring invite 3,30,
7627141000006111,Pulmonary emphysema co-occurrent with fibrosis of lung (disorder),30,
1771201000006116,Chronic obstructive pulmonary disease multidisciplinary review,20,
2767421000006111,Obstructive emphysema,20,
7970171000006119,Acute exacerbation of chronic obstructive airways disease with asthma,8,
1839331000006117,Seen in chronic obstructive pulmonary disease clinic,8,
8090191000006114,Acute exacerbation of chronic obstructive bronchitis,7,
1656601000006119,COPD patient unsuitable for pulmonary rehabilitation,4,
13651461000006115,Chronic bronchitis co-occurrent with wheeze,2,
1880061000006110,COPD management plan declined,2,
8033221000006118,Chronic obstructive lung disease co-occurrent with acute bronchitis,1,
1882371000006118,Shared care chronic obstructive pulmonary disease monitoring,1,
