med_code_id,term,observations,snomed_ct_concept_id
294654013,Arteriosclerotic dementia with paranoia,400,
294641018,Presenile dementia with paranoia,400,
1933001000006115,Referral to dementia early intervention service,300,
423221000006117,[X]Predominantly cortical dementia,300,
1973401000006112,"Other vascular dementia, other mixed symptoms",300,
295713019,"[X]Delirium not superimposed on dementia, so described",300,
376571000006116,[X]Dementia in human immunodef virus [HIV] disease,300,
359101000006114,Cerebral degeneration presenting primarily with dementia,300,
294647019,Senile dementia with depressive or paranoid features NOS,300,
251194016,Alzheimer's disease society member,200,
1972211000006115,"Dementia in Alzheimer's disease with late onset, other mixed symptoms",200,
6897211000006117,"Primary degenerative dementia of the Alzheimer type, presenile onset",200,
295686014,Dementia due to Creutzfeldt Jakob disease,200,
13909641000006114,Agitation due to dementia,200,
1823871000006112,Dementia confirmed,200,
423381000006111,"[X]Primary degen dementia of Alzheimer's type, senile onset",200,
1969651000006118,Dementia case finding question: positive response from patient,100,
1972371000006115,"Dementia in Alzheimer's disease, unspecified, without additional symptoms",100,
1972141000006113,"Dementia in Alzheimer's disease with early onset, other mixed symptoms",100,
399481000000113,Prion protein markers for Creutzfeldt-Jakob disease,100,
8042791000006116,Lewy body dementia with behavioural disturbance,100,
294638010,Presenile dementia with delirium,100,
2366171000000112,Sporadic Creutzfeldt-Jakob disease,100,
1856631000006115,Did not attend dementia monitoring,100,
1576281000006119,Cause of Death- Alzheimer'S Disease,100,
7043651000006119,Dementia associated with Parkinson's Disease,100,
6897271000006114,Dementia in Alzheimer's disease - type 2,100,
2931241000006111,Alzheimer disease,100,
363031000006111,[X]Alzheimer's disease type 1,100,
