med_code_id,term,observations,snomed_ct_concept_id
2931241000006111,Alzheimer disease,100,
294638010,Presenile dementia with delirium,100,
8042791000006116,Lewy body dementia with behavioural disturbance,100,
6897251000006116,"Presenile dementia, Alzheimer's type",80,
294653019,Arteriosclerotic dementia with delirium,80,
1973461000006113,"Vascular dementia, unspecified, without additional symptoms",70,
294688019,Drug-induced dementia,70,
1972931000006117,"Mixed cortical and subcortical vascular dementia, other mixed symptoms",60,
1972681000006112,"Multi-infarct dementia, other mixed symptoms",50,
6900221000006117,"SDAT - Senile dementia, Alzheimer's type",40,
6024071000006116,Lewy body dementia,30,
1972041000006114,"Unspecified dementia, other symptoms, predominantly delusional",20,
1972571000006110,"Vascular dementia of acute onset, other mixed symptoms",20,
7874771000006117,Delirium superimposed on dementia,20,
1972821000006112,"Mixed cortical and subcortical vascular dementia, without additional symptoms",10,
3575041000006117,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated",10,
1972791000006115,"Subcortical vascular dementia, other mixed symptoms",10,
8089231000006110,Vascular dementia with behavioural disturbance,10,
1972061000006113,"Unspecified dementia, other symptoms, predominantly hallucinatory",10,
3802641000006114,LBD - Lewy body disease,9,
13934381000006118,Cortical vascular dementia,9,
1972481000006114,"Vascular dementia of acute onset, without additional symptoms",9,
1972751000006114,"Subcortical vascular dementia, other symptoms, predominantly hallucinatory",9,
1972071000006118,"Unspecified dementia, other symptoms, predominantly depressive",7,
1973221000006118,"Other vascular dementia, without additional symptoms",6,
6348061000006115,Senile dementia with psychosis,5,
8010111000006117,Primary degenerative dementia,4,
1972501000006116,"Vascular dementia of acute onset, other symptoms, predominantly delusional",4,
1973531000006117,"Vascular dementia, unspecified, other symptoms, predominantly hallucinatory",4,
2729791000000114,Predominantly cortical vascular dementia,3,
296991018,Cerebral degeneration in Niemann-Pick disease,3,
1972711000006113,"Subcortical vascular dementia, without additional symptoms",3,
2929931000006112,"Primary degenerative dementia of the Alzheimer type, senile onset, with depression",3,
2575731000006115,"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium",3,
6348031000006112,Senile dementia with delusion,2,
8089241000006117,Vascular dementia with behavioral disturbance,2,
7840631000006118,Ischaemic vascular dementia,2,
1972831000006110,"Mixed cortical and subcortical vascular dementia, other symptoms, predominantly delusional",2,
1972871000006113,"Mixed cortical and subcortical vascular dementia, other symptoms, predominantly hallucinatory",2,
3802671000006118,Cortical Lewy body disease,2,
1973381000006112,"Other vascular dementia, other symptoms, predominantly depressive",2,
1973341000006118,"Other vascular dementia, other symptoms, predominantly hallucinatory",2,
1972911000006111,"Mixed cortical and subcortical vascular dementia, other symptoms, predominantly depressive",1,
3414231000006117,MID - Multi-infarct dementia,1,
1972731000006119,"Subcortical vascular dementia, other symptoms, predominantly delusional",1,
1972661000006119,"Multi-infarct dementia, other symptoms, predominantly depressive",1,
2707661000006119,Pick disease,1,
8009531000006112,Dementia due to Pick disease,1,
2664611000006117,"Vascular dementia, with delirium",1,
2603271000006110,"Primary degenerative dementia of the Alzheimer type, presenile onset, uncomplicated",1,
8042801000006115,Lewy body dementia with behavioral disturbance,1,
1973271000006117,"Other vascular dementia, other symptoms, predominantly delusional",1,
