med_code_id,term,observations,snomed_ct_concept_id
6047701000006118,Incision and drainage of perineal abscess,40,
62096018,Cellulitis of neck,900,
6617371000006113,Bullous staphylococcal impetigo,3,
6618681000006117,Impetigo bullosa,200,
6672081000006118,P. acnes folliculitis,1,
7119521000006110,Incision and drainage of abscess of face,1,
7119531000006113,Incision and drainage of abscess of chest,10,
7129531000006116,Incision and drainage of abscess of neck,9,
7137451000006119,Incision and drainage of abscess of back,80,
7178171000006119,Incision and drainage of abscess of scalp,3,
7313161000006119,Incision and drainage of abscess of head and/or neck,4,
7323981000006116,Incision and drainage of abscess of skin,3,
7323991000006118,Drainage of abscess of neck,4,
7375451000006118,Cellulitis of thumb,20,
73863010,Abscess of tongue,400,
74483012,Erysipelas,60000,
78133018,Cellulitis of trunk,1000,
80425016,Impetigo,2000000,
85030014,Cellulitis of lip,3000,
858791000006110,Breast abscess drainage,1000,
886441000006119,Anal/rectal abscess NOS,300,
887011000006111,Breast abscess - non puerperal,2000,
888791000006115,Breast abscess - obstetric,700,
888981000006116,Cellulitis/abscess NOS,6000,
914781000006115,Incision and drainage of abscess,50000,
9323111000006117,Breast abscess during lactation,1,
1786733013,Bullous impetigo,8000,
23210012,Folliculitis,1000000,
75366010,Mastitis,300000,
534631000006112,Carbuncle,50000,
309067011,Folliculitis NOS,30000,
89199015,Pustular folliculitis,20000,
444947015,Pubertal mastitis,10000,
503525013,Perifolliculitis of scalp,10000,
496327019,Necrotising fasciitis,8000,
1778658013,Pseudofolliculitis barbae,6000,
396756018,Acute adolescent mastitis,5000,
308221013,Carbuncle of back,3000,
888851000006115,Carbuncle/boil,3000,
269261000006118,Obstetric nonpurulent mastitis NOS,2000,
309062017,Folliculitis depilans,2000,
394552017,Drainage of lesion of skin of head or neck,2000,
138226016,Perifolliculitis,1000,
142202012,Carbuncle of neck,1000,
308237019,Carbuncle NOS,1000,
419717018,Drainage of boil of skin NEC,1000,
44432015,Carbuncle of vulva,1000,
81488014,Carbuncle of axilla,1000,
269271000006113,Obstetric nonpurulent mastitis unspecified,900,
105983016,Carbuncle of ear,800,
126597019,Carbuncle of buttock,800,
151360012,Carbuncle of face,800,
126931011,Carbuncle of groin,700,
108363011,Carbuncle of thigh,600,
123071000006114,Subacute nonpuerperal mastitis,600,
411013010,Drainage of boil of skin of head or neck,600,
13796311000006118,Mastitis,400,
269291000006114,Obstetric nonpurulent mastitis with postnatal complication,400,
29479012,Carbuncle of chest wall,400,
308217018,Carbuncle of face (excluding eye),400,
1225275015,Penile carbuncle,300,
126598012,Carbuncle of gluteal region,300,
141666017,Carbuncle of breast,300,
2250681000000118,Eron class I skin and soft tissue infection,300,
304774012,Carbuncle of labium,300,
50180014,Carbuncle of abdominal wall,300,
77288013,Carbuncle of scrotum,300,
89376010,Carbuncle of trunk,300,
108199012,Tropical pyomyositis,200,
24267012,Carbuncle of umbilicus,200,
308229010,Carbuncle of leg (excluding foot),200,
308230017,Carbuncle of lower leg,200,
308236011,Carbuncle of other specified site NOS,200,
309066019,Perifolliculitis capitis abscedens,200,
109559013,Carbuncle of perineum,100,
110214019,Carbuncle of shoulder,100,
136765013,Carbuncle of nasal septum,100,
304773018,Carbuncle of vagina,100,
308235010,Carbuncle of head (excluding face),100,
31854012,Carbuncle of forearm,100,
62650013,Carbuncle of upper arm,100,
75253012,Carbuncle of knee,100,
86595015,Carbuncle of finger,100,
308223011,Carbuncle of upper arm and forearm,90,
308224017,Carbuncle of elbow,90,
308220014,Carbuncle of face NOS,80,
308228019,Carbuncle of buttock NOS,80,
3128017,Carbuncle of heel,80,
109363017,Carbuncle of hand,70,
31909010,Carbuncle of foot,70,
144042014,Carbuncle of wrist,60,
308222018,Carbuncle of trunk NOS,60,
97274017,Carbuncle of thumb,60,
11075014,Carbuncle of anus,50,
269241000006117,Obstetric nonpurulent mastitis - deliv with p/n complication,50,
35906010,Carbuncle of hip,50,
87382016,Carbuncle of toe,50,
308225016,Carbuncle of upper arm and forearm NOS,30,
308231018,Carbuncle of leg (excluding foot) NOS,30,
81533012,Carbuncle of flank,30,
107494010,Carbuncle of ankle,20,
148039014,Carbuncle of temple region,20,
269281000006111,Obstetric nonpurulent mastitis with antenatal complication,10,
308226015,Carbuncle of hand NOS,8,
308233015,Carbuncle of foot NOS,4,
