med_code_id,term,observations,snomed_ct_concept_id
84501000006114,Type 2 diabetes mellitus with diabetic cataract,70,
292483016,"Diabetes mellitus, adult onset, with hyperosmolar coma",70,
85001000006117,Type II diabetes mellitus with ulcer,60,
84981000006114,Type II diabetes mellitus with renal complications,60,
280511000006113,Non-insulin dependent diabetes mellitus with hypoglyca coma,60,
280561000006111,Non-insulin-dependent diabetes mellitus with peripheral angiopathy,60,
459169018,Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II,60,
8012081000006110,Type 2 diabetic on diet only,60,
459306016,Type II diabetes mellitus with peripheral angiopathy,50,
85011000006119,Type II diabetes mellitus without complication,50,
8048421000006113,Proteinuria due to type 2 diabetes mellitus,50,
280541000006112,Non-insulin dependent diabetes mellitus with polyneuropathy,40,
12704971000006113,Neurologic disorder associated with type 2 diabetes mellitus,40,
292581016,Type II diabetes mellitus with ulcer,40,
928601000006118,Ketoacidotic coma in type 2 diabetes mellitus,40,
4796321000006113,Pre-existing type 2 diabetes mellitus,40,
5110001000006118,Pregnancy and type 2 diabetes mellitus,40,
84951000006118,Disorder of eye with type 2 diabetes mellitus,30,
459311019,Type II diabetes mellitus with arthropathy,30,
292576013,Type II diabetes mellitus with multiple complications,30,
459312014,Type II diabetes mellitus with neuropathic arthropathy,30,
914251000006116,Type II diabetes mellitus with polyneuropathy,30,
84931000006113,Neurological disorder with diabetes type 2,30,
84901000006117,Mononeuropathy with type 2 diabetes mellitus,30,
280521000006117,Non-insulin dependent diabetes mellitus with mononeuropathy,30,
914231000006111,Type II diabetes mellitus with mononeuropathy,30,
281181000006116,Non-insulin dependent diabetes mellitus with neuropathic arthropathy,20,
84571000006115,Type 2 diabetes mellitus with neuropathic arthropathy,20,
914041000006111,Type II diabetes mellitus with renal complications,20,
84531000006118,Type 2 diabetes mellitus with mononeuropathy,20,
84971000006111,Type II diabetes mellitus with polyneuropathy,20,
84521000006116,Type 2 diabetes mellitus with hypoglycaemic coma,20,
616541000006114,"Diabetes mellitus, adult onset, with ketoacidotic coma",20,
84961000006116,Type II diabetes mellitus with peripheral angiopathy,20,
1988741000006117,Pregnancy and non-insulin-dependent diabetes mellitus,20,
84511000006112,Type 2 diabetes mellitus with gangrene,10,
14084061000006113,Retinopathy due to type 2 diabetes mellitus,10,
84601000006110,Type 2 diabetes mellitus with polyneuropathy,10,
914061000006110,Type II diabetes mellitus with ophthalmic complications,10,
914081000006117,Type II diabetes mellitus with neurological complications,10,
84491000006118,Type 2 diabetes mellitus with arthropathy,10,
84941000006115,Type II diabetes mellitus with neuropathic arthropathy,10,
292582011,Type II diabetes mellitus with gangrene,8,
459309011,Non-insulin dependent diabetes mellitus with arthropathy,8,
84881000006119,Type II diabetes mellitus with gangrene,7,
6982521000006119,Diabetes type 2 with retinopathy,7,
14083961000006111,Gangrene due to type 2 diabetes mellitus,6,
84591000006119,Type 2 diabetes mellitus with peripheral angiopathy,6,
7966641000006113,Chronic kidney disease stage 4 due to type 2 diabetes mellitus,6,
12705081000006111,Gastroparesis due to type 2 diabetes mellitus,5,
7966691000006116,Chronic kidney disease stage 3 due to type 2 diabetes mellitus,4,
14083911000006113,Disorder of nervous system due to type 2 diabetes mellitus,4,
84891000006116,Type II diabetes mellitus with hypoglycaemic coma,4,
928611000006115,Ketoacidotic coma in type II diabetes mellitus,4,
8044221000006116,Ischaemic foot ulcer due to type 2 diabetes mellitus,3,
7281511000006118,Type 2 diabetes mellitus uncontrolled,3,
14079871000006119,Hyperosmolar non-ketotic state due to type 2 diabetes mellitus,3,
14083991000006115,Ketoacidosis due to type 2 diabetes mellitus,3,
84911000006119,Type II diabetes mellitus with multiple complications,3,
3209431000006116,Diabetes mellitus type II,3,
5109461000006115,Diabetes type 2 on insulin,2,
7966611000006114,Chronic kidney disease stage 5 due to type 2 diabetes mellitus,2,
7968751000006116,Diabetes mellitus type 2 without retinopathy,2,
8084961000006111,Diabetes type II review,2,
4758011000006112,Type 2 diabetes mellitus with hyperosmolar coma,2,
84861000006112,Type II diabetes mellitus with arthropathy,2,
7306751000006110,Brittle type 2 diabetes mellitus,2,
7966931000006114,Angina associated with type 2 diabetes mellitus,2,
6977421000006110,Ketoacidosis in type II diabetes mellitus,2,
6969931000006116,Diabetes type 2 with neurological disorder,2,
8044171000006110,Neuropathic toe ulcer due to type 2 diabetes mellitus,2,
7966761000006115,Chronic kidney disease stage 2 due to type 2 diabetes mellitus,1,
12704991000006114,Ketoacidotic coma in type 2 diabetes mellitus,1,
8012071000006112,Type II diabetes on insulin,1,
7966791000006111,Chronic kidney disease stage 1 due to type 2 diabetes mellitus,1,
7288191000006110,Type 2 diabetes mellitus well controlled,1,
7969001000006112,Foot ulcer due to type 2 diabetes mellitus,1,
14090011000006118,Hypoglycaemic coma due to type 2 diabetes mellitus,1,
8035211000006110,Dyslipidemia with high density lipoprotein below reference range and triglyceride above reference range due to type 2 diabetes mellitus,1,
7966571000006116,Mixed hyperlipidaemia associated with type II diabetes mellitus,1,
14015311000006110,Coronary artery disease due to type 2 diabetes mellitus,1,
14071211000006113,Multiple complications due to type 2 diabetes mellitus,1,
9313441000006115,Diabetes type 2 with diabetic ulcer of left foot,1,
8026041000006113,Forefoot ulcer due to type 2 diabetes mellitus,1,
