med_code_id,term,observations,snomed_ct_concept_id
1776461000006114,Reason for referral: Blood Pressure,2000,
6516381000006117,Did not attend hypertension clinic,2000,
2193971000000110,Hypertension resistant to drug therapy,2000,
350517010,Thromboembolic pulmonary hypertension,2000,
3642801000006112,Malignant hypertension,2000,
212991000006114,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered,2000,
395753015,Hypertensive renal disease NOS,2000,
2115801000000110,Hypertension self-management plan review,2000,
299665018,Hypertensive renal disease with renal failure,1000,
262960017,Hypertension induced by oral contraceptive pill,1000,
299683014,Renovascular hypertension,1000,
2423811000000118,Telehealth hypertension monitoring,1000,
8440011000006119,Hypertension monitoring SMS (short message service) text message third invitation,1000,
299681011,Hypertension secondary to endocrine disorders,1000,
158241000006117,Secondary hypertension NOS,1000,
213011000006113,Pre-eclampsia or eclampsia with hypertension unspecified,1000,
1846961000006115,Severe hypertension (NICE - National Institute for Health and Clinical Excellence 2011),1000,
5978371000006116,Hypertension screening recall,900,
331291010,Adverse reaction to other antihypertensives,900,
299682016,Secondary hypertension NOS,900,
108730018,Malignant hypertensive renal disease,800,
1011861000006110,Adverse reaction to Antihypertensive Drugs,800,
331302012,Antihypertensive adverse reaction,800,
884121000006111,Malignant hypertension,800,
285672012,BP ABNORMAL - 3rd recall,700,
99047018,Primary hypertension,700,
504791000006111,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",700,
504811000006110,Benign essential hypertension in preg/childb/puerp unspec,700,
305818015,Pre-eclampsia or eclampsia with pre-existing hypertension,700,
7502051000006114,Labile hypertension due to being in a clinical environment,700,
84112010,Hypertensive crisis,700,
741661000006118,Hypertensive heart disease NOS,600,
151161000006115,Malignant secondary hypertension,600,
299684015,Hypertension secondary to drug,500,
2478822013,Secondary benign renovascular hypertension,500,
504901000006118,Benign hypertensive heart disease with congestive cardiac failure,500,
12734361000006112,QOF (Quality and Outcomes Framework) hypertension quality indicator-related care invitation using preferred method of communication,500,
1409014,Benign hypertensive renal disease,500,
741681000006111,Hypertensive heart disease NOS with CCF,500,
300869017,[X]Hypertensive diseases,400,
299678018,Secondary benign hypertension,400,
212961000006118,Pre-eclampsia or eclampsia + pre-existing hypertension NOS,400,
143003017,Hypertensive heart AND renal disease,400,
504801000006112,Benign essential hypertension in preg/childb/puerp NOS,400,
299655012,Hypertensive heart disease NOS,400,
90135019,Malignant hypertensive heart disease,400,
300871017,[X]Hypertension secondary to other renal disorders,300,
8459521000006112,Hypertension monitoring invitation email,300,
741691000006114,Hypertensive heart disease NOS without CCF,300,
789981000006111,Hypertens.monitor deleted,300,
212981000006111,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication,200,
176971000006117,"Renal hypertension complicating pregnancy, childbirth and the puerperium",200,
213001000006110,Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered,200,
299677011,Secondary malignant hypertension NOS,200,
305764016,Other pre-existing hypertension in preg/childbirth/puerp,200,
299680012,Benign secondary hypertension,200,
1823901000006112,Hypertension confirmed,200,
5979471000006115,Hypertension monitoring call,200,
1529013,Blind hypertensive eye,100,
3855401000006112,Cor pulmonale,100,
538151000006115,Cardiovascular drug poisoning,100,
351481000006111,[X] Adverse reaction to antihypertensives NOS,100,
60444016,Benign hypertensive heart disease,100,
299673010,Hypertensive heart and renal disease with renal failure,100,
19451000006111,Other pre-existing hypertension in preg/childb/puerp unspec,100,
404471000006113,"[X]Oth antihyperten drug caus advers eff in therap use, NEC",100,
300870016,[X]Other secondary hypertension,100,
212971000006113,Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication,100,
1806071000006118,Stage 1 hypertension,100,
504911000006115,Benign hypertensive heart disease without CCF,100,
213111000006112,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium",90,
110659019,Malignant hypertensive heart AND renal disease,90,
299650019,Malignant hypertensive heart disease NOS,90,
610811000006114,Defective synthesis of 11B hydroxylase,80,
3117411000006118,High blood pressure,80,
728681000006116,Malignant hypertensive heart disease without congestive heart failure,80,
504781000006113,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",80,
1806081000006115,Stage 2 hypertension,70,
356121000006111,[X] Adverse reaction to other antihypertensives,70,
504821000006119,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",70,
19441000006114,Other pre-existing hypertension in preg/childb/puerp NOS,60,
19431000006116,Other pre-existing hypertension in preg/childb/puerp - deliv,60,
535651000000113,Trial reduction of antihypertensive therapy declined,50,
887811000006117,Preg.+ pre-existing hypertensn,50,
741701000006114,Hypertensive heart and renal disease with (congestive) heart failure,50,
7609711000006110,Hypertensive crisis,50,
3117481000006113,HT - Hypertension,50,
504761000006115,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",50,
3117511000006117,HTN - Hypertension,50,
530221000000112,Trial withdrawal of antihypertensive therapy,40,
213081000006118,"Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium",40,
3119661000006114,Hypertensive nephropathy,40,
7278171000006116,Hypertensive urgency,40,
728671000006119,Malignant hypertensive heart disease with congestive cardiac failure,40,
299676019,Secondary malignant renovascular hypertension,40,
933171000006110,Drug reaction: ACE inhibitor,40,
5056141000006116,Persistent pulmonary hypertension of the newborn,30,
991821000006111,Drug reaction: ACE inhibitor,30,
1992471000006116,VTE risk assessment - uncontrolled systolic hypertension,30,
884131000006114,Hypertensive renal + heart dis,30,
530161000000111,Trial reduction of antihypertensive therapy,30,
19421000006119,Other pre-exist hypertension in preg/childb/puerp-not deliv,30,
4737881000006110,Blood pressure abnormal - 3rd recall,30,
6349461000006119,Labile essential hypertension,20,
5057801000006113,Chronic thromboembolic pulmonary hypertension,20,
789941000006117,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,20,
7103581000006114,Systolic essential hypertension,20,
7696031000006114,Supine hypertension,20,
5979461000006110,Hypertension monitoring status,20,
3898601000006112,Pre-existing hypertension in obstetric context,20,
4775831000006118,Hypertension secondary to endocrine disorder,20,
109700019,Benign hypertensive heart AND renal disease,20,
176981000006119,Renal hypertension in pregnancy/childbirth/puerperium NOS,20,
8041701000006119,Hypertensive emergency,20,
176951000006110,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered",20,
324338010,Other hypertensive agent poisoning,10,
176941000006113,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered",10,
1855791000006117,Hypertension monitoring in secondary care,10,
299675015,Hypertensive heart and renal disease NOS,10,
299654011,Benign hypertensive heart disease NOS,10,
899381000006112,Poisoning by CVS drugs,10,
176961000006112,Renal hypertension in pregnancy/childbirth/puerp unspecified,10,
8298681000006113,Nocturnal hypertension,9,
324342013,Hypertensive agent poisoning NOS,9,
2670511000006119,Benign hypertension,9,
7502041000006112,Intermittent hypertension,9,
324351017,Cardiovascular agent poisoning NOS,8,
39871000006113,Oth pre-exist hypert in preg/childb/puerp -del with p/n comp,8,
3117461000006115,Systemic arterial hypertension,6,
176931000006115,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",6,
3468491000006113,Idiopathic hypertension,6,
8016541000006110,Postpartum pre-existing essential hypertension,6,
213091000006115,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium",6,
19411000006110,Other pre-exist hypertension in preg/childb/puerp + p/n comp,5,
4540441000006117,History of hypertension,5,
6592161000006112,Hypertension with albuminuria,5,
2737251000006112,Renal sclerosis with hypertension,5,
176921000006118,"Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",5,
3784371000006115,Accelerated essential hypertension,5,
9897511000006110,Labile systemic arterial hypertension,5,
1877391000006112,Hypertension clinical management plan no longer in place,5,
3437381000006110,Parenchymal renal hypertension,5,
2951231000006117,Renal hypertension,4,
324340017,Other rauwolfia alkaloids poisoning,4,
3552501000006119,Hypertensive cardiopathy,4,
1858771000006114,AURAS-AF - consider the patient to have hypertension,4,
8040681000006112,Chronic kidney disease stage 3 due to hypertension,4,
5056161000006117,PPHN - Persistent pulmonary hypertension in newborn,3,
8030421000006114,Hypertensive heart AND chronic kidney disease stage 4,3,
8286321000006117,Resistant hypertension,3,
8286581000006114,Stage 2 hypertension,3,
351361000000117,Other specified high cost hypertension drugs,3,
3117451000006117,BP - High blood pressure,3,
535591000000118,Trial withdrawal of antihypertensive therapy declined,3,
3595861000006116,Pre-eclampsia added to pre-existing hypertension,3,
3250801000006112,Low-renin essential hypertension,3,
5730901000006115,Maternal hypertension,3,
422481000006113,Poisoning by cardiovascular system drug,3,
4356081000006115,Hypertension due to renovascular disease,2,
8040691000006110,Chronic kidney disease stage 2 due to hypertension,2,
933281000006117,Angio II recep antag adv react,2,
4361221000006114,Deficiency of steroid 11-beta-monooxygenase,2,
350601000000116,High cost hypertension drugs,2,
3636695013,Diastolic hypertension and systolic hypertension,2,
2517301000006110,Antihypertensive,2,
13941071000006116,Moderate pulmonary hypertension,2,
6214751000006112,Pulmonary hypertension secondary to raised pulmonary vascular resistance,2,
2639781000006114,Chronic hypertension in obstetric context,2,
5835611000006117,Antihypertensive overdose,2,
1806141000006113,Severe hypertension,2,
3781691000006113,Essential hypertension complicating AND/OR reason for care during pregnancy,1,
8036941000006111,Chronic kidney disease stage 1 due to hypertension,1,
3671691000006112,Essential hypertension in obstetric context,1,
7572921000006113,Gordon hyperkalemia-hypertension syndrome,1,
3470001000006117,Sustained diastolic hypertension,1,
351341000000118,High cost hypertension drugs NOS,1,
3117521000006113,"Hypertensive disorder, systemic arterial",1,
3117491000006111,High blood pressure disorder,1,
3710191000006113,Secondary diastolic hypertension,1,
989741000006111,Angio II recep antag adv react,1,
4556531000006114,On examination - blood pressure reading very high,1,
7501601000006111,Precapillary pulmonary hypertension,1,
3595901000006111,Superimposed pre-eclampsia,1,
13688011000006110,Multiple drug intolerant hypertension,1,
3950631000006119,Accelerated secondary hypertension,1,
13941061000006111,Mild pulmonary hypertension,1,
213101000006114,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium",1,
4634651000006115,Pre-treatment blood pressure reading,1,
2674471000006117,Progressive pulmonary hypertension,1,
7501711000006118,Pulmonary arterial hypertension associated with connective tissue disease,1,
3529151000006119,Benign essential hypertension in obstetric context,1,
5590581000006114,Pulmonary hypertension with occult mitral stenosis,1,
7567571000006112,Hypertension clinic,1,
