med_code_id,term,observations,snomed_ct_concept_id
604961000006114,Current Smoker NOS,30000,
904091000006116,Date of last cigarette,30000,
128361000006110,Stop smoking monitoring telephone invite,20000,
2251871000000112,Referral to smoking cessation service declined,200000,
1780360012,Reason for restarting smoking,20000,
2670126018,Smoking restarted,20000,
62881000000117,DNA - Did not attend smoking cessation clinic,200000,
344794017,Cigar consumption,20000,
904181000006118,Smoking cessation counselling,80000,
904121000006117,Carbon monoxide validation confirms smoker,20000,
2251911000000114,Referral to smoking cessation service,70000,
852131000006112,Smoking cessation-practice nurse support,70000,
904011000006114,Smoking cessation declaration signed by patient,70000,
128321000006116,Stop smoking monitoring second letter,10000,
137791000006118,Smoking restarted,10000,
285793015,Stop smoking monitor default,10000,
342613016,Exposed to tobacco smoke at home,10000,
285792013,Monitoring of smoking cessation therapy refused,50000,
854071000006119,Current smoker,10000,
736241000000116,Smoking cessation enhanced services administration,40000,
1626121000006116,Smoking cessation drug therapy - varenicline,30000,
137711000006111,Smoker (Read codes),8000,
78013015,Smokers' cough,8000,
2170961000000116,Waterpipe tobacco consumption,7000,
344795016,Pipe tobacco consumption,7000,
128331000006118,Stop smoking monitoring third letter,4000,
1484936019,Smoking status at 52 weeks,4000,
8063181000006116,Wants to stop smoking,4000,
482871000000111,Other specified smoking cessation therapy,30000,
854961000006110,Grade B light smoker (1-10/day),4000,
854981000006117,Grade C moderate smoker (11-20/day),4000,
2717211000000112,Signposting to smoking cessation service,20000,
904241000006115,Smoking cessation counselling in person,20000,
250369017,Admitted tobacco consumption possibly untrue,3000,
961581000006114,Smokes/uses tobacco products,3000,
852121000006114,Smoking cessation-maintain abstinence,10000,
1694421000006112,Stop smoking monitoring admin.,2000,
1708051000000119,Smoking status at 12 weeks,2000,
1888831000006110,Primary carer current smoker,2000,
904231000006113,Smoking cessation counselling by telephone,9000,
1591651000006110,Smoking cessation referral declined,2000,
2462431000000110,Varenicline smoking cessation therapy offered,2000,
460828018,Tobacco user,2000,
5003151000006116,Light cigarette smoker,2000,
855001000006114,Grade D heavy smoker (>20 Day),2000,
2982426011,Provision of smoking cessation leaflet,2000,
11904991000006116,Occasional cigarette smoker,1000,
303501000000115,Smoking cessation advice provided by community pharmacist,2000,
13499671000006118,Brief intervention for smoking cessation,1000,
7375991000006118,Smokes tobacco daily,1000,
852111000006118,Gradual smoking reduction,1000,
854111000006110,Past smoker,1000,
5003161000006119,Moderate cigarette smoker,900,
981841000006115,Exposure to cigarette/cigar smoke,900,
1771191000006119,Attends smoking cessation clinic not at practice,800,
5003171000006114,Heavy cigarette smoker,800,
852981000006111,Rolls own cigarettes,800,
1778181000006110,Group session: Stop smoking education programme,500,
1809131000006111,Total time smoked,500,
1714541000006110,Current smoker annual review - enhanced services admin,400,
285805010,Stop smoking monitoring delete,400,
8153371000006117,Occasional tobacco smoker,400,
1777011000006118,Reason for referral: Smoking Cessation,200,
3419101000006116,Moderate smoker (20 or less per day),200,
1746211000006111,Smoking status at 12 weeks,100,
1819411000006114,Smoking increased,90,
3422221000006116,Heavy smoker (over 20 per day),80,
5003181000006112,Very heavy cigarette smoker,50,
903981000006117,Not interested in stopping smoking,50,
2462391000000119,Varenicline smoking cessation therapy declined,30,
904001000006111,Ready to stop smoking,30,
5003191000006110,Chain smoker,20,
5495941000006114,Occasional smoker,20,
5495951000006111,Occasional cigarette smoker (less than one cigarette/day),20,
904041000006113,Waking time to first cigarette,20,
904031000006115,Thinking about stopping smoking,8,
13494621000006118,Referral for brief intervention for smoking cessation,7,
903051000006112,Tobacco Consumption Nil,7,
5495901000006112,Amount and type of tobacco smoked,5,
4948531000006116,Smokes in bed,4,
1809121000006113,Waterpipe tobacco consumption,2,
5003141000006118,Trivial cigarette smoker,2,
1785671000006116,Stop smoking invitation first short message service text message,80000,
1751721000000113,Stop smoking invitation short message service text message,30000,
1785681000006118,Stop smoking invitation second short message service text message,6000,
1785691000006115,Stop smoking invitation third short message service text message,3000,
854151000006111,Date stopped smoking,6000,
649841000006110,Ex-smoker,30000000,
250373019,Stopped smoking,4000000,
250365011,Ex-moderate cigarette smoker (10-19/day),2000000,
250385010,Date ceased smoking,2000000,
418914010,Ex-cigarette smoker,2000000,
250364010,Ex-light cigarette smoker (1-9/day),1000000,
250371017,Ex-smoker - amount unknown,1000000,
250366012,Ex-heavy cigarette smoker (20-39/day),900000,
250363016,Ex-trivial cigarette smoker (<1/day),500000,
250367015,Ex-very heavy cigarette smoker (40+/day),200000,
649861000006114,Ex-Cigarette Smoker,100000,
649821000006115,Ex-cigar smoker,50000,
649831000006117,Ex-pipe smoker,50000,
1151791000000117,Recently stopped smoking,30000,
1154471000000114,Ex-smoker annual review,30000,
1059701000000119,Ex roll-up cigarette smoker,20000,
649851000006112,Ex- Rolled Tobacco Smoker,20000,
903041000006110,EX-Smoker NOS,10000,
5496031000006112,Ex-cigarette smoker amount unknown,3000,
2735181000000113,Ex-smoker amount unknown,1000,
4980561000006117,Time since stopped smoking,700,
853001000006110,Ex-smoker NOS,400,
1123951000000110,Ex-smoker annual review - enhanced services administration,200,
2735381000000111,Ex-light smoker (1-9/day),100,
2735421000000119,Ex-trivial smoker (<1/day),100,
8017571000006117,Ex-smoker for more than 1 year,100,
854051000006112,Ex-pipe smoker,100,
2735281000000119,Ex-heavy smoker (20-39/day),80,
2735331000000112,Ex-moderate smoker (10-19/day),60,
3513199018,Ex-smoker for less than 1 year,40,
298701000000114,History of tobacco use,30,
2735201000000112,Ex-very heavy smoker (40+/day),20,
6217281000006116,Aggressive ex-smoker,2,
6217151000006116,Intolerant ex-smoker,1,
7832561000006114,e-cigarette user,3,
7832541000006110,e-cigarette,1,
1484932017,Smoking cessation milestones,200000,
1009271000006118,Non Smoker - Nos,20000,
14866014,Non-smoker,2000000,
904111000006113,Carbon monoxide validation confirms non-smoker,30000,
1154431000000112,Non-smoker annual review,20000,
1123751000000113,Non-smoker annual review - enhanced services administration,5000,
854951000006113,Grade A non-smoker,4000,
397732011,Never smoked tobacco,70000000,
5495921000006119,Never smoked,3000,
7965041000006111,Never smoked any substance,400,
72373013,Passive smoker,200000,
482771000000118,Smoking cessation drug therapy,100000,
250374013,Current non-smoker,10000000,
1888821000006112,Primary carer current non-smoker,10000,
818061000006111,Smoking cessation education,10000000,
137811000006119,Smoking Status,500000,
137771000006119,Smoking Age Started,200000,
1662951000000113,Declined consent for follow-up by smoking cessation team,200000,
5999811000006115,Smoking monitoring invitation,100000,
102951000006115,Tobacco dependence,80000,
295256013,"Tobacco dependence, unspecified",1000,
8061901000006111,Attends practice smoking cessation clinic,700,
295260011,Tobacco dependence NOS,500,
3959111000006111,Tobacco dependence syndrome,400,
295257016,"Tobacco dependence, continuous",100,
295259018,Tobacco dependence in remission,100,
295258014,"Tobacco dependence, episodic",30,
492511000000117,Smoking cessation therapy,200000,
137761000006114,Smoking Age Ceased,70000,
1563081000000115,Practice based smoking cessation programme start date,20000,
489931000000114,Smoking cessation therapy NOS,20000,
904221000006110,Smoking cessation bupropion therapy,20000,
904191000006115,Smoking cessation motivation score,10000,
8221521000006111,Smoking cessation,4000,
904141000006112,Smoking cessation 4 week F/U not completed,4000,
904161000006111,Smoking cessation 52 week F/U completed,2000,
1825081000006118,Smoking cessation 12 week F/U completed,1000,
904151000006114,Smoking cessation 4 week F/U completed,20000,
904201000006117,Smoking cessation confidence score,4000,
