med_code_id,term,observations,snomed_ct_concept_id
294290013,Other specified anaemias,1000,
294564014,Nutritional anaemia,200,
294567019,[X]Other iron deficiency anaemias,10000,
294571016,[X]Other vitamin B12 deficiency anaemias,500,
294572011,Folate deficiency anaemia,7000,
294575013,"[X]Other megaloblastic anaemias, not elsewhere classified",6,
294579019,"[X]Vitamin B12 deficiency anaemia, unspecified",3000,
294582012,[X]Haemolytic anaemias,400,
294583019,[X]Other anaemias due to enzyme disorders,4,
294590012,[X]Other specified hereditary haemolytic anaemias,40,
294593014,[X]Other autoimmune haemolytic anaemias,40,
294595019,[X]Other nonautoimmune haemolytic anaemias,40,
294596018,[X]Other acquired haemolytic anaemias,10,
294599013,[X]Aplastic and other anaemias,10,
294602015,[X]Other specified aplastic anaemias,8,
294606017,[X]Other sideroblastic anaemias,4,
294607014,[X]Other specified anaemias,200,
297589013,Myasthenic syndrome due to pernicious anaemia,30,
306137018,Iron deficiency anaemia of pregnancy,50000,
316593017,Late anaemia of newborn due to isoimmunisation,300,
316603018,Perinatal jaundice from hereditary haemolytic anaemia,20,
316730019,Congenital anaemia from fetal blood loss,30,
316946018,"[X]Other congenital anaemias, not elsewhere classified",6,
344913019,Refractory anaemia,800,
351062010,Macrocytosis - no anaemia,100000,
351067016,Normocytic anaemia,100000,
351070017,Normocytic anaemia due to aplasia,200,
351074014,von Jaksch's anaemia,10,
351092018,Normocytic anaemia due to chronic blood loss,2000,
351100019,Megaloblastic anaemia NOS,200,
351101015,Megaloblastic anaemia due to dietary causes,100,
351104011,Vegan's anaemia,80,
351107016,Biermer's congenital pernicious anaemia,20,
351137013,Acquired haemolytic anaemia with haemoglobinuria NEC,7,
356110010,"Megaloblastic anaemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness",2,
397679016,FH: Anaemia,7000,
399193019,Deficiency anaemias,70000,
399196010,Other deficiency anaemias,4000,
399198011,Megaloblastic anaemia due to vitamin B>12< deficiency,50000,
399201018,Vitamin B12 deficiency anaemia due to dietary causes,5000,
399205010,Other deficiency anaemias NOS,200,
399223019,Aplastic anaemia due to drugs,40,
399225014,Acquired aplastic anaemia NOS,300,
399228011,Acute posthaemorrhagic anaemia,600,
411530016,H/O: anaemia,100000,
437732013,Family history of pernicious anaemia,4000,
445119014,Normocytic anaemia following acute bleed,400,
448863016,Aplastic anaemia,10000,
453221019,Drug-induced autoimmune haemolytic anaemia,20,
461283013,[V]Screening for other or unspecified deficiency anaemia,50,
477268010,Drug-induced enzyme deficiency anaemia,2,
493120017,Sideroblastic anaemia,5000,
493975011,Microcytic hypochromic anaemia,300000,
495896017,Microangiopathic haemolytic anaemia,200,
496498015,Congenital dyserythropoietic anaemia,300,
496576014,Megaloblastic anaemia,5000,
497451015,Acquired aplastic anaemia,800,
499268014,Glucose-6-phosphate dehydrogenase deficiency anaemia,3000,
499346019,Congenital sideroblastic anaemia,50,
499626019,Congenital anaemia,300,
504528016,Achlorhydric anaemia,40,
504771011,Drug-induced haemolytic anaemia,60,
505888017,Pernicious anaemia,700000,
506650011,Folate deficiency anaemia,500,
506651010,Folic acid deficiency anaemia,2000,
507619019,Asiderotic anaemia,100,
507621012,Sideropenic anaemia,200,
508244016,Congenital hypoplastic anaemia,70,
508873014,Acquired sideroblastic anaemia,70,
1216006019,[M] Refractory anaemia with sideroblasts,100,
1216009014,[M] Refractory anaemia with excess of blasts,100,
1216286014,Hypoplastic anaemia - familial,100,
1216339013,Fanconi's hypoplastic anaemia,200,
1216340010,Fanconi's familial refractory anaemia,300,
1216755016,Perinatal jaundice from hereditary haemolytic anaemias,20,
2535668013,Refractory anaemia with sideroblasts,900,
2551306019,FH: Addisonian anaemia,200,
2816277010,History of sickle cell anaemia,2000,
15581000006119,Other specified anaemias,600,
38181000006111,Other and unspecified anaemias,10000,
62031000006117,Vitamin B12 deficiency anaemia due to malabsorption with proteinuria,700,
62261000006118,Vitamin B12-deficient megaloblastic anaemia,100000,
62281000006111,Vitamin B>12< deficiency anaemia,30000,
98611000006117,Toxic aplastic anaemia,1,
110881000006115,Thalassaemia major - Cooley's anaemia,40,
141181000006110,Sickle cell anaemia,60000,
141191000006113,Sickle-cell anaemia NOS,1000,
141201000006111,Sickle-cell anaemia of unspecified type,1000,
141211000006114,Sickle cell anaemia with crisis,20000,
141221000006118,Sickle cell anaemia with haemoglobin C disease,3000,
141231000006115,Sickle-cell anaemia with haemoglobin D disease,100,
141241000006113,Sickle-cell anaemia with haemoglobin E disease,70,
156131000006115,Scorbutic anaemia,2,
179151000006119,Refractory anaemia with excess blasts in transformation (clinical),40,
179181000006110,"Refractory anaemia, unspecified",4000,
186311000006115,Refractory anaemia with excess blasts,600,
223491000000112,Addison's anaemia,200,
315831000006119,[M] Refractory anaemia with excess of blasts with transformation,20,
351241000000113,Hypoplastic haemolytic and renal anaemia drugs Band 1,50,
351261000000114,Hypoplastic haemolytic and renal anaemia drugs Band 2,5,
363101000006116,Non megaloblastic anaemia associated with nutritional deficiency,4,
454071000006113,Acquired haemolytic anaemia,3000,
479141000006117,Amino-acid deficiency anaemia,6,
500191000006115,Autoimmune haemolytic anaemia,10000,
582091000006116,Congenital dyshaematopoietic anaemia,60,
582791000006119,Congenital Heinz-body anaemia,20,
590121000006115,Constitutional aplastic anaemia,40,
590151000006112,Constitutional aplastic anaemia without malformation,1,
703501000006114,Microcytic - hypochromic anaemia,90000,
711521000006117,Mediterranean anaemia,40,
711531000006119,Mediterranean anaemia,9,
731981000006116,Macrocytic anaemia,50000,
745101000006113,Leukoerythroblastic anaemia,100,
745801000006116,Iron deficiency anaemia due to blood loss,2000,
745851000006117,Iron deficiency anaemia,2000000,
763221000006115,Megaloblastic anaemia due to folate deficiency,40000,
763231000006117,Folate deficiency anaemia due to dietary causes,3000,
763241000006110,Folate-deficiency anaemia due to liver disorders,70,
763251000006112,Folate-deficiency anaemia due to malabsorption,100,
763261000006114,Folate-deficiency anaemia NOS,1000,
763271000006119,"Folate-deficiency anaemia, drug induced",90,
787861000006116,Hypoplastic anaemia due to drug or chemical substance,20,
787871000006111,Hypoplastic anaemia due to infection,20,
787881000006114,Hypoplastic anaemia due to radiation,6,
787891000006112,Hypoplastic anaemia due to toxic cause,5,
789001000006115,Hypochromic - microcytic anaemia,20000,
804971000006111,Goat's milk anaemia,8,
813801000006111,Haemolytic anaemia due glutathione metabolism disorder NOS,2,
813821000006118,Haemolytic anaemia due to glutathione metabolism disorder OS,1,
813851000006110,Haemolytic anaemia due to triose phosphate isomerase deficiency,10,
813861000006112,Haemolytic anaemia,10000,
821381000006117,Hereditary haemolytic anaemia,1000,
881931000006114,Deficiency anaemias excl. iron,40,
881941000006116,Other vit B12 defic. anaemia,900,
881961000006117,Megoblastic anaemia NOS,200,
881971000006112,Nutritional anaemias NOS,50,
881991000006113,Other hered. haem. anaemias,40,
882021000006117,Acquired haem. anaemia NOS,30,
887991000006119,Preg. + anaemia,1000,
906541000006110,[RFC] Anaemias,30,
906551000006112,[RFC] Pernicious anaemia,7000,
906571000006119,[RFC] Iron deficiency anaemia,400,
1014371000006111,Adverse reaction to Drugs Used In Anaemias And Some Other Blood Disorders,20,
1014381000006114,Adverse reaction to Drugs Used In Iron Deficiency Anaemia,70,
1014411000006112,Adverse reaction to Drugs Used In Megaloblastic Anaemias,8,
1014421000006116,Adverse reaction to Drugs Used In Hypoplastic And Haemolytic Anaemias,1,
1815751000006117,Refractory anaemia without ring sideroblasts,7,
1815761000006115,Refractory anaemia with ringed sideroblasts,200,
2137201000000112,Refractory anaemia with multilineage dysplasia,100,
2541851000006119,Leucoerythroblastic anaemia,20,
2562431000006110,Warm autoimmune haemolytic anaemia,2,
2790391000006118,Congenital Heinz body haemolytic anaemia,2,
2992501000006112,Fanconi's anaemia,100,
3216191000006116,Hypochromic anaemia,1,
3220231000006118,Hypochromic microcytic anaemia,4,
3255311000006112,Normocytic normochromic anaemia,5,
3273911000006114,Megaloblastic anaemia due to chronic haemolytic anaemia,1,
3620051000006119,"Congenital dyserythropoietic anaemia, type II",6,
3857521000006111,Macrocytic anaemia,700,
3892461000006113,Folic acid deficiency anaemia,2,
3922721000006113,IDA - Iron deficiency anaemia,30,
3944001000006113,Diamond-Blackfan anaemia,3,
4173361000006113,Refractory anaemia with ringed sideroblasts (clinical),2,
4393161000006112,Secondary autoimmune haemolytic anaemia,1,
4393301000006114,Cold Donath Landsteiner type autoimmune haemolytic anaemia,1,
4417941000006111,Refractory anaemia,2,
4417981000006117,Refractory anaemia with sideroblasts,20,
4418041000006114,Refractory anaemia with excess blasts,20,
4418081000006115,Refractory anaemia with excess blasts in transformation,1,
4529381000006110,Family history of sickle cell anaemia,2,
4761091000006116,"Folate deficiency anaemia, drug-induced",20,
4761111000006113,Folate deficiency anaemia due to malabsorption,20,
4761131000006119,Folate deficiency anaemia due to liver disorders,2,
4796481000006115,"Maternal anaemia in pregnancy, before birth",1,
5063191000006111,Iron deficiency without anaemia,200,
5063281000006117,Dilutional anaemia,2,
5063381000006110,Microcytic anaemia,600,
5063401000006110,Neonatal anaemia,3,
5063661000006113,Combined deficiency anaemia,2,
5063841000006110,Maternal autoimmune haemolytic anaemia,2,
5574231000006112,History of anaemia,200,
6352641000006114,Iron deficiency anaemia secondary to inadequate dietary iron intake,1,
6614301000006114,Cold autoimmune haemolytic anaemia,7,
6873191000006118,Refractory anaemia with excess blasts-2,2,
7684021000006118,Microcytic anaemia with liver iron overload,1,
7826131000006110,Iron-refractory iron deficiency anaemia,20,
8300841000006112,Recurrent anaemia,4,
11998051000006118,X chromosome-linked sideroblastic anaemia,4,
12735441000006118,NHS Sickle Cell and Thalassaemia Screening Programme result consistent with sickle cell anaemia,2,
14059251000006110,Perinatal jaundice due to hereditary haemolytic anaemia,2,
